Account,Closed PnL,classification,timestamp_dt,date,Side,Size USD
trader_29,161.6307793895386,Greed,2025-03-23,2025-04-25,BUY,9587.091466097603
trader_17,-145.0020918585747,Greed,2025-02-22,2025-02-20,BUY,5815.648440106587
trader_1,-29.81424245003926,Fear,2025-04-09,2024-12-02,SELL,6377.567789720274
trader_20,-247.0053468439486,Greed,2025-03-11,2025-01-16,SELL,6032.123210221017
trader_26,95.23793743508661,Neutral,2024-12-27,2025-03-29,SELL,5927.294211780126
trader_17,-65.48179076247153,Neutral,2024-12-18,2025-04-30,SELL,1847.3717607228207
trader_25,-249.53058747519844,Neutral,2025-04-03,2025-01-16,BUY,4798.695207286761
trader_6,70.74783800511545,Neutral,2024-12-11,2025-02-17,SELL,2604.585920032895
trader_5,208.99961442569307,Neutral,2024-12-04,2025-04-03,SELL,643.7886420093513
trader_27,111.38948739754119,Fear,2025-03-13,2025-02-27,BUY,6069.233068208514
trader_5,103.99989429704365,Fear,2025-02-21,2025-02-20,BUY,7367.731664104396
trader_11,167.66182402275774,Greed,2025-01-12,2024-12-21,BUY,18584.951638168917
trader_11,-57.86636695568197,Greed,2025-01-08,2025-01-01,BUY,19899.02315091495
trader_11,66.42954261501313,Greed,2025-01-28,2024-12-19,BUY,11799.032299962833
trader_12,379.82171520433343,Fear,2025-05-02,2025-04-25,BUY,18069.17847380687
trader_12,72.04390769727071,Neutral,2025-02-17,2024-12-24,BUY,12555.407663898326
trader_2,-75.34686778215207,Fear,2025-02-22,2025-03-16,BUY,10202.769217100149
trader_3,102.38552668840131,Greed,2025-02-19,2025-03-03,SELL,1332.3233337412933
trader_28,-7.083783990365198,Greed,2025-01-24,2025-02-23,SELL,1369.6243980475165
trader_7,44.37596622207455,Neutral,2025-02-03,2025-04-28,SELL,1100.550261504848
trader_20,161.652161691594,Fear,2025-03-03,2025-01-17,SELL,3426.5662183425593
trader_14,-30.802053182065535,Greed,2025-03-18,2025-04-08,SELL,1999.5892036274813
trader_22,-378.3875072636841,Greed,2025-02-21,2024-12-22,SELL,4296.233547435813
trader_16,24.019420874262345,Greed,2025-03-04,2025-01-25,BUY,10624.592102091829
trader_24,123.88917767321904,Fear,2025-05-02,2025-01-07,BUY,10312.41684812316
trader_14,312.1875835955218,Greed,2025-01-06,2024-12-19,SELL,7211.564405802058
trader_17,210.60468400883946,Fear,2025-04-01,2025-04-26,SELL,13486.513866205878
trader_15,0.039898106544249856,Fear,2025-02-13,2025-03-03,SELL,8142.509427478714
trader_11,121.96789262957009,Fear,2025-02-20,2025-03-24,SELL,4794.684112817772
trader_13,13.127308816556756,Greed,2025-01-23,2025-03-24,BUY,13996.985329910935
trader_6,182.77291976898698,Fear,2025-02-11,2025-01-27,BUY,19613.978926252108
trader_17,26.212647896285084,Greed,2025-03-01,2025-01-14,SELL,16308.750804011734
trader_12,163.13403276854828,Greed,2025-03-20,2024-12-28,SELL,8574.006235131505
trader_28,300.25191144989515,Fear,2025-01-21,2025-01-29,SELL,7825.531337848607
trader_28,432.0784261659504,Greed,2025-01-07,2024-12-05,SELL,1253.6499310390163
trader_24,-173.6457523814099,Greed,2025-01-13,2025-04-25,SELL,13312.916696816934
trader_4,-219.1384685951013,Fear,2025-02-25,2024-12-25,SELL,4841.167194351907
trader_21,-90.50066259782048,Neutral,2025-01-31,2025-04-08,BUY,13828.6013564085
trader_10,41.48016973447007,Fear,2025-02-06,2025-03-05,SELL,15323.30306762838
trader_18,-29.155957688225882,Fear,2025-01-30,2025-03-05,SELL,17656.02326893664
trader_19,237.30861537578787,Neutral,2024-12-28,2025-02-14,BUY,11190.875165544161
trader_7,-68.81341016723482,Greed,2025-02-08,2025-05-02,BUY,16684.56330978795
trader_23,-117.01520854239061,Fear,2025-03-07,2025-04-30,BUY,14602.113422178867
trader_30,250.5789259199985,Greed,2024-12-31,2025-04-04,BUY,7383.132839961934
trader_12,131.56419386773047,Greed,2025-04-06,2025-01-17,BUY,2575.362407483536
trader_11,94.60807321451216,Greed,2025-04-17,2025-01-07,BUY,5222.313957418047
trader_24,-117.01395498272882,Greed,2025-04-19,2025-02-28,SELL,16969.268126017745
trader_29,210.82274840169575,Greed,2024-12-07,2024-12-24,SELL,10921.224538645107
trader_3,15.528093473110353,Greed,2025-02-26,2025-04-12,BUY,13478.469284837694
trader_2,70.31085696212654,Fear,2025-02-13,2025-04-24,SELL,16218.446397728889
trader_2,101.11195027638338,Neutral,2024-12-20,2024-12-15,SELL,13507.335419900324
trader_22,257.93602946406884,Greed,2025-03-30,2024-12-20,BUY,17193.06474643126
trader_2,116.60731399736721,Greed,2025-02-03,2025-04-23,BUY,2184.011783401313
trader_27,-52.75426569357877,Neutral,2025-04-23,2025-01-13,SELL,18121.114114344444
trader_15,49.03076951115592,Greed,2025-02-08,2025-04-11,SELL,16346.127054487875
trader_4,151.85657029167305,Fear,2025-04-17,2025-01-10,BUY,18108.646882004996
trader_25,304.81172002179744,Greed,2025-01-13,2025-02-14,BUY,14751.731312896454
trader_26,-10.893110422111647,Greed,2025-04-26,2025-04-09,SELL,5850.674581524133
trader_3,-23.946333868495515,Neutral,2025-02-28,2024-12-08,SELL,2720.6472661039384
trader_17,164.35345265525933,Fear,2025-02-12,2025-02-16,SELL,3027.9436900758415
trader_2,-82.51628677962199,Neutral,2025-01-02,2025-05-01,BUY,10228.642768048212
trader_26,-44.72715043544794,Fear,2025-03-23,2025-03-17,SELL,8123.259989286404
trader_29,53.84937625569332,Neutral,2025-04-20,2025-01-09,BUY,13257.239828535952
trader_10,115.54938751326186,Fear,2025-03-12,2025-03-15,SELL,10313.913988167444
trader_7,202.81746170071506,Fear,2025-03-04,2025-05-02,SELL,2943.7399491433343
trader_9,74.62903869821292,Greed,2025-02-26,2025-01-31,SELL,543.787471687972
trader_25,63.127072558763025,Greed,2025-03-08,2025-01-27,SELL,3002.1063481431893
trader_20,135.90257495159057,Neutral,2025-01-06,2025-02-09,SELL,3361.4093979411905
trader_15,-179.9139494354303,Greed,2024-12-19,2025-03-27,SELL,14538.411231796947
trader_8,61.89813338847755,Greed,2025-02-04,2025-02-25,BUY,6062.980308946792
trader_17,291.9747480112735,Neutral,2024-12-30,2025-03-13,SELL,2325.920293836148
trader_27,167.38593418453024,Greed,2025-04-22,2025-01-11,SELL,15229.890488997893
trader_11,46.185875218162046,Fear,2025-03-10,2024-12-07,BUY,18839.47719413316
trader_16,160.34317877553264,Greed,2025-03-18,2025-01-25,BUY,2459.404516781742
trader_30,-135.0522664200585,Greed,2025-02-18,2025-02-06,BUY,19279.651933128738
trader_22,115.01354717257422,Fear,2025-02-23,2025-01-13,SELL,19030.162766933376
trader_30,44.86000974287573,Fear,2025-03-08,2025-05-02,SELL,10700.793804964933
trader_24,65.49055661550469,Greed,2025-03-14,2025-01-21,SELL,6267.426759109257
trader_18,-5.368687409721993,Fear,2025-03-28,2025-04-25,SELL,3192.7973939412827
trader_24,260.56155077576466,Greed,2025-01-07,2025-04-14,SELL,16565.1439307868
trader_4,-24.144218766908608,Neutral,2025-04-15,2024-12-22,BUY,12292.428742517845
trader_18,-109.70781817230929,Fear,2025-02-14,2024-12-04,SELL,13200.32304008621
trader_20,-172.0783119200349,Fear,2025-01-08,2025-03-28,BUY,17287.09808349096
